Time,Cash
21:09:52,10.884721911824272
21:10:04,10.893223284641032
21:10:17,10.905165924155181
21:10:30,10.912280200380614
21:10:42,10.918123757305212
21:10:55,10.924722992397715
21:11:08,10.930695262178872
21:11:21,10.937397386275205
21:11:33,10.945860198412555
21:11:46,10.953780218721583
21:11:59,10.964121804262048
21:12:11,10.971308755717379
21:12:24,10.9719425445176
21:12:37,10.977043524257809
21:12:49,10.984865160887862
21:13:02,10.98362207058562
21:13:15,10.989742066247297
21:13:28,10.992357784149851
21:13:40,10.996534381499398
21:13:53,11.005835020447897
21:14:06,11.015275584192949
21:14:18,11.023871597090903
21:14:31,11.032703023192727
21:14:44,11.039166793803304
21:14:57,11.04130630591978
21:15:09,11.04642708547534
21:15:22,11.05516798771841
21:15:35,11.06420581426528
21:15:48,11.069459900010497
21:16:00,11.074800955559084
21:16:13,11.081712124860054
21:16:26,11.088181153919733
21:16:38,11.092550298949586
21:16:51,11.100985575339758
21:17:04,11.103890150004919
21:17:17,11.107170380890185
21:17:30,11.111953992144471
21:17:42,11.119536952689153
21:17:55,11.118054671237898
21:18:08,11.119484502940656
21:18:20,11.117963009674273
21:18:33,11.118714422542478
21:18:46,11.120300071071979
21:18:58,11.128580941962198
21:19:11,11.134997364184867
21:19:24,11.139281710751298
21:19:36,11.13695438495311
21:19:49,11.134893337296688
