Time,Cash,Path
18:00:38,9.992348882916277,"['BTC/BUSD', 'BTC/USDT']"
18:00:41,9.980255624590658,"['BTC/BUSD', 'BTC/USDT']"
18:00:43,9.969935069336573,"['BTC/BUSD', 'BTC/USDT']"
18:00:45,9.959625186540668,"['BTC/BUSD', 'BTC/USDT']"
18:00:47,9.951813349807114,"['BTC/BUSD', 'BTC/USDT']"
18:00:50,9.939769149683828,"['BTC/BUSD', 'BTC/USDT']"
18:00:52,9.933224824692228,"['BTC/BUSD', 'BTC/USDT']"
18:00:54,9.923090791742263,"['BTC/BUSD', 'BTC/USDT']"
18:00:57,9.913432108569426,"['BTC/BUSD', 'BTC/USDT']"
18:00:59,9.913588124779983,"['ZIL/BUSD', 'ZIL/USD']"
18:01:01,9.9137441434459,"['ZIL/BUSD', 'ZIL/USD']"
18:01:03,9.913900164567218,"['ZIL/BUSD', 'ZIL/USD']"
18:01:06,9.914056188143974,"['ZIL/BUSD', 'ZIL/USD']"
18:01:08,9.914212214176208,"['ZIL/BUSD', 'ZIL/USD']"
18:01:10,9.914368242663956,"['ZIL/BUSD', 'ZIL/USD']"
18:01:12,9.91452427360726,"['ZIL/BUSD', 'ZIL/USD']"
18:01:15,9.914680307006156,"['ZIL/BUSD', 'ZIL/USD']"
18:01:17,9.914836342860687,"['ZIL/BUSD', 'ZIL/USD']"
18:01:19,9.914992381170887,"['ZIL/BUSD', 'ZIL/USD']"
18:01:22,9.915148421936795,"['ZIL/BUSD', 'ZIL/USD']"
18:01:24,9.915304465158453,"['ZIL/BUSD', 'ZIL/USD']"
18:01:26,9.905238369392011,"['BTC/BUSD', 'BTC/USDT']"
18:01:28,9.891093923669263,"['BTC/BUSD', 'BTC/USDT']"
18:01:31,9.880811532343156,"['BTC/BUSD', 'BTC/USDT']"
18:01:33,9.869199645350683,"['BTC/BUSD', 'BTC/USDT']"
18:01:35,9.85918035556313,"['BTC/BUSD', 'BTC/USDT']"
18:01:37,9.847824765156503,"['BTC/BUSD', 'BTC/USDT']"
18:01:40,9.837711000241512,"['BTC/BUSD', 'BTC/USDT']"
18:01:42,9.829497889297844,"['BTC/BUSD', 'BTC/USDT']"
18:01:44,9.81717089989766,"['BTC/BUSD', 'BTC/USDT']"
18:01:46,9.805100302205343,"['BTC/BUSD', 'BTC/USDT']"
18:01:49,9.805254613505054,"['ZIL/BUSD', 'ZIL/USD']"
18:01:51,9.805408927233296,"['ZIL/BUSD', 'ZIL/USD']"
18:01:53,9.805563243390106,"['ZIL/BUSD', 'ZIL/USD']"
18:01:56,9.805717561975522,"['ZIL/BUSD', 'ZIL/USD']"
18:01:58,9.796323595385617,"['BTC/BUSD', 'BTC/USDT']"
18:02:00,9.788118539876425,"['BTC/BUSD', 'BTC/USDT']"
18:02:03,9.77832392582599,"['BTC/BUSD', 'BTC/USDT']"
18:02:05,9.771792800379442,"['BTC/BUSD', 'BTC/USDT']"
18:02:07,9.762942743787212,"['BTC/BUSD', 'BTC/USDT']"
18:02:09,9.754131924440218,"['BTC/BUSD', 'BTC/USDT']"
18:02:12,9.745297862840383,"['BTC/BUSD', 'BTC/USDT']"
18:02:14,9.732699955035468,"['BTC/BUSD', 'BTC/USDT']"
18:02:16,9.71872872756382,"['BTC/BUSD', 'BTC/USD']"
18:02:18,9.704891489012494,"['BTC/BUSD', 'BTC/USD']"
18:02:21,9.690939494758505,"['BTC/BUSD', 'BTC/USD']"
18:02:23,9.677048870072124,"['BTC/BUSD', 'BTC/USD']"
18:02:25,9.662899700510952,"['BTC/BUSD', 'BTC/USDT']"
18:02:27,9.677737262895498,"['ZIL/BUSD', 'ZIL/USD']"
18:02:29,9.692597608633315,"['ZIL/BUSD', 'ZIL/USD']"
18:02:32,9.707480772708667,"['ZIL/BUSD', 'ZIL/USD']"
18:02:34,9.722386790159538,"['ZIL/BUSD', 'ZIL/USD']"
18:02:36,9.73731569607771,"['ZIL/BUSD', 'ZIL/USD']"
18:02:38,9.75226752560885,"['ZIL/BUSD', 'ZIL/USD']"
18:02:40,9.767242313952595,"['ZIL/BUSD', 'ZIL/USD']"
18:02:43,9.772339043633515,"['ZIL/BUSD', 'ZIL/USD']"
18:02:45,9.7569361722093,"['BTC/BUSD', 'BTC/USD']"
18:02:47,9.796732548161819,"['ZIL/BUSD', 'ZIL/USD']"
18:02:49,9.83669124469438,"['ZIL/BUSD', 'ZIL/USD']"
18:02:52,9.89653876684692,"['ZIL/BUSD', 'ZIL/USD']"
18:02:54,10.017616941285999,"['ZIL/BUSD', 'ZIL/USD']"
18:02:56,10.129855643796114,"['ZIL/BUSD', 'ZIL/USD']"
18:02:59,10.243351883544374,"['ZIL/BUSD', 'ZIL/USD']"
18:03:01,10.331830106108093,"['ZIL/BUSD', 'ZIL/USD']"
18:03:03,10.42107257029477,"['ZIL/BUSD', 'ZIL/USD']"
18:03:05,10.511085877336232,"['ZIL/BUSD', 'ZIL/USD']"
18:03:07,10.601876685483253,"['ZIL/BUSD', 'ZIL/USD']"
18:03:10,10.693451710498083,"['ZIL/BUSD', 'ZIL/USD']"
18:03:12,10.785817726151198,"['ZIL/BUSD', 'ZIL/USD']"
18:03:14,10.878981564722357,"['ZIL/BUSD', 'ZIL/USD']"
18:03:16,10.906514496209274,"['ZIL/BUSD', 'ZIL/USD']"
18:03:19,10.906602974416174,"['ZIL/BUSD', 'ZIL/USD']"
18:03:21,11.02319222674886,"['ZIL/BUSD', 'ZIL/USD']"
18:03:23,11.004326750240761,"['BTC/BUSD', 'BTC/USD']"
18:03:26,10.994878171948253,"['BTC/BUSD', 'BTC/USD']"
18:03:28,11.089847796053558,"['ZIL/BUSD', 'ZIL/USD']"
18:03:30,11.168629666585778,"['ZIL/BUSD', 'ZIL/USD']"
18:03:32,11.24227314024102,"['ZIL/BUSD', 'ZIL/USD']"
18:03:35,11.316402202672496,"['ZIL/BUSD', 'ZIL/USD']"
18:03:37,11.385252450653676,"['ZIL/BUSD', 'ZIL/USD']"
18:03:39,11.454521591191178,"['ZIL/BUSD', 'ZIL/USD']"
18:03:41,11.524212172873845,"['ZIL/BUSD', 'ZIL/USD']"
18:03:43,11.503777071958742,"['BTC/BUSD', 'BTC/USD']"
18:03:46,11.60903528475295,"['ZIL/BUSD', 'ZIL/USD']"
18:03:48,11.715256597865546,"['ZIL/BUSD', 'ZIL/USD']"
18:03:50,11.828457165941648,"['ZIL/BUSD', 'ZIL/USD']"
18:03:53,11.942751552877434,"['ZIL/BUSD', 'ZIL/USD']"
18:03:55,12.045908550892525,"['ZIL/BUSD', 'ZIL/USD']"
18:03:57,12.149956580274413,"['ZIL/BUSD', 'ZIL/USD']"
18:04:00,12.205338510976548,"['ZIL/BUSD', 'ZIL/USD']"
18:04:02,12.248278762525622,"['ZIL/BUSD', 'ZIL/USD']"
18:04:04,12.454086796373357,"['ZIL/BUSD', 'ZIL/USD']"
18:04:06,12.580083633386565,"['ZIL/BUSD', 'ZIL/USD']"
18:04:09,12.662520750235412,"['ZIL/BUSD', 'ZIL/USD']"
18:04:11,12.644869419900076,"['BTC/BUSD', 'BTC/USD']"
18:04:13,12.863891216005372,"['ZIL/BUSD', 'ZIL/USD']"
18:04:15,13.13875382004659,"['ZIL/BUSD', 'ZIL/USD']"
18:04:18,13.412663626922555,"['ZIL/BUSD', 'ZIL/USD']"
18:04:20,13.692283760921654,"['ZIL/BUSD', 'ZIL/USD']"
18:04:23,13.75386566804388,"['ZIL/BUSD', 'ZIL/USD']"
18:04:25,13.970745275779505,"['ZIL/BUSD', 'ZIL/USD']"
18:04:27,14.183830214956842,"['ZIL/BUSD', 'ZIL/USD']"
18:04:29,14.400165173400003,"['ZIL/BUSD', 'ZIL/USD']"
18:04:32,14.450827161540516,"['ZIL/BUSD', 'ZIL/USD']"
18:04:34,14.663779521736265,"['ZIL/BUSD', 'ZIL/USD']"
18:04:36,14.797162305032483,"['ZIL/BUSD', 'ZIL/USD']"
18:04:38,14.894127908244688,"['ZIL/BUSD', 'ZIL/USD']"
18:04:41,15.113612900741128,"['ZIL/BUSD', 'ZIL/USD']"
18:04:43,15.212652200400477,"['ZIL/BUSD', 'ZIL/USD']"
18:04:45,15.436831076439777,"['ZIL/BUSD', 'ZIL/USD']"
18:04:47,15.632540074079715,"['ZIL/BUSD', 'ZIL/USD']"
18:04:50,15.830730281209316,"['ZIL/BUSD', 'ZIL/USD']"
18:04:52,15.934468841303715,"['ZIL/BUSD', 'ZIL/USD']"
18:04:54,16.1528691382543,"['ZIL/BUSD', 'ZIL/USD']"
18:04:57,16.3162862119735,"['ZIL/BUSD', 'ZIL/USD']"
18:04:59,16.481356561018245,"['ZIL/BUSD', 'ZIL/USD']"
18:05:01,16.45457160969331,"['BTC/BUSD', 'BTC/USD']"
18:05:04,16.442478791441566,"['BTC/BUSD', 'BTC/USD']"
18:05:06,16.727278983340522,"['ZIL/BUSD', 'ZIL/USD']"
18:05:08,16.93192713865526,"['ZIL/BUSD', 'ZIL/USD']"
18:05:10,17.139079040545607,"['ZIL/BUSD', 'ZIL/USD']"
18:05:13,17.174096565726895,"['ZIL/BUSD', 'ZIL/USD']"
18:05:15,17.305669348108612,"['ZIL/BUSD', 'ZIL/USD']"
18:05:17,17.438250125117435,"['ZIL/BUSD', 'ZIL/USD']"
18:05:19,17.5271800034123,"['ZIL/BUSD', 'ZIL/USD']"
18:05:21,17.616563397581572,"['ZIL/BUSD', 'ZIL/USD']"
18:05:24,17.706402620421038,"['ZIL/BUSD', 'ZIL/USD']"
18:05:26,17.79669999652106,"['ZIL/BUSD', 'ZIL/USD']"
18:05:28,17.88745786232672,"['ZIL/BUSD', 'ZIL/USD']"
18:05:31,17.97867856619827,"['ZIL/BUSD', 'ZIL/USD']"
18:05:33,18.070364468471897,"['ZIL/BUSD', 'ZIL/USD']"
18:05:35,18.162517941520807,"['ZIL/BUSD', 'ZIL/USD']"
18:05:37,18.255141369816595,"['ZIL/BUSD', 'ZIL/USD']"
18:05:40,18.47721127853917,"['ZIL/BUSD', 'ZIL/USD']"
18:05:42,18.560871081541958,"['ZIL/BUSD', 'ZIL/USD']"
18:05:44,18.644909673450336,"['ZIL/BUSD', 'ZIL/USD']"
18:05:47,18.61184719445843,"['BTC/BUSD', 'BTC/USD']"
18:05:49,18.895719260631207,"['ZIL/BUSD', 'ZIL/USD']"
18:05:51,19.009961018218988,"['ZIL/BUSD', 'ZIL/USD']"
18:05:54,19.124893470825928,"['ZIL/BUSD', 'ZIL/USD']"
18:05:56,19.192177777258557,"['ZIL/BUSD', 'ZIL/USD']"
18:05:58,19.259698800193636,"['ZIL/BUSD', 'ZIL/USD']"
18:06:01,19.553452044304954,"['ZIL/BUSD', 'ZIL/USD']"
18:06:03,19.74128702230058,"['ZIL/BUSD', 'ZIL/USD']"
18:06:05,19.870651407501086,"['ZIL/BUSD', 'ZIL/USD']"
18:06:07,20.173723037754193,"['ZIL/BUSD', 'ZIL/USD']"
18:06:10,20.481417184460366,"['ZIL/BUSD', 'ZIL/USD']"
18:06:12,20.793804351276915,"['ZIL/BUSD', 'ZIL/USD']"
18:06:14,20.88795305962268,"['ZIL/BUSD', 'ZIL/USD']"
18:06:16,21.206540802752254,"['ZIL/BUSD', 'ZIL/USD']"
18:06:19,21.421085402354407,"['ZIL/BUSD', 'ZIL/USD']"
18:06:21,21.74780459950322,"['ZIL/BUSD', 'ZIL/USD']"
18:06:23,22.079506991097155,"['ZIL/BUSD', 'ZIL/USD']"
18:06:25,22.062230499890635,"['BTC/BUSD', 'BTC/USD']"
18:06:28,22.39872858581134,"['ZIL/BUSD', 'ZIL/USD']"
18:06:30,22.74035901598114,"['ZIL/BUSD', 'ZIL/USD']"
18:06:32,23.087200070065194,"['ZIL/BUSD', 'ZIL/USD']"
18:06:34,23.21508787161142,"['ZIL/BUSD', 'ZIL/USD']"
18:06:36,23.569169596635412,"['ZIL/BUSD', 'ZIL/USD']"
18:06:39,23.55738648638474,"['ZIL/BUSD', 'ZIL/USD']"
18:06:41,23.916689026624365,"['ZIL/BUSD', 'ZIL/USD']"
18:06:43,24.000831604243224,"['ZIL/BUSD', 'ZIL/USD']"
18:06:45,24.366897668840505,"['ZIL/BUSD', 'ZIL/USD']"
18:06:47,24.738547055126773,"['ZIL/BUSD', 'ZIL/USD']"
18:06:50,25.115864921176208,"['ZIL/BUSD', 'ZIL/USD']"
18:06:52,25.28044884220611,"['ZIL/BUSD', 'ZIL/USD']"
18:06:55,25.666031915806073,"['ZIL/BUSD', 'ZIL/USD']"
18:06:57,26.081706371241204,"['ZIL/BUSD', 'ZIL/USD']"
18:06:59,26.372251627994107,"['ZIL/BUSD', 'ZIL/USD']"
18:07:02,26.612135507775296,"['ZIL/BUSD', 'ZIL/USD']"
18:07:04,27.018029764961724,"['ZIL/BUSD', 'ZIL/USD']"
18:07:06,27.346698345621917,"['ZIL/BUSD', 'ZIL/USD']"
18:07:09,27.679365109600916,"['ZIL/BUSD', 'ZIL/USD']"
18:07:11,28.101536991946507,"['ZIL/BUSD', 'ZIL/USD']"
18:07:13,28.530147934492266,"['ZIL/BUSD', 'ZIL/USD']"
18:07:15,28.965296147228003,"['ZIL/BUSD', 'ZIL/USD']"
18:07:18,29.40708133806431,"['ZIL/BUSD', 'ZIL/USD']"
18:07:20,29.855604735679176,"['ZIL/BUSD', 'ZIL/USD']"
18:07:22,30.310969112713085,"['ZIL/BUSD', 'ZIL/USD']"
18:07:24,30.773278809317887,"['ZIL/BUSD', 'ZIL/USD']"
18:07:27,31.242639757064808,"['ZIL/BUSD', 'ZIL/USD']"
18:07:29,31.719159503217156,"['ZIL/BUSD', 'ZIL/USD']"
18:07:31,32.20294723537321,"['ZIL/BUSD', 'ZIL/USD']"
18:07:33,32.69411380648497,"['ZIL/BUSD', 'ZIL/USD']"
18:07:36,33.19277176025852,"['ZIL/BUSD', 'ZIL/USD']"
18:07:38,33.69903535694179,"['ZIL/BUSD', 'ZIL/USD']"
18:07:41,34.21302059950561,"['ZIL/BUSD', 'ZIL/USD']"
18:07:43,34.73484526022414,"['ZIL/BUSD', 'ZIL/USD']"
18:07:45,35.264628907660665,"['ZIL/BUSD', 'ZIL/USD']"
18:07:47,35.80249293406501,"['ZIL/BUSD', 'ZIL/USD']"
18:07:49,36.3485605831888,"['ZIL/BUSD', 'ZIL/USD']"
18:07:52,36.90295697852501,"['ZIL/BUSD', 'ZIL/USD']"
18:07:54,37.46580915197816,"['ZIL/BUSD', 'ZIL/USD']"
18:07:56,38.03724607297188,"['ZIL/BUSD', 'ZIL/USD']"
18:07:59,38.61739867800034,"['ZIL/BUSD', 'ZIL/USD']"
18:08:01,39.2063999006305,"['ZIL/BUSD', 'ZIL/USD']"
18:08:03,39.80438470196187,"['ZIL/BUSD', 'ZIL/USD']"
18:08:05,40.41149010155092,"['ZIL/BUSD', 'ZIL/USD']"
18:08:08,41.02785520880709,"['ZIL/BUSD', 'ZIL/USD']"
18:08:10,41.65362125486776,"['ZIL/BUSD', 'ZIL/USD']"
18:08:12,42.28893162495923,"['ZIL/BUSD', 'ZIL/USD']"
18:08:14,42.93393189125148,"['ZIL/BUSD', 'ZIL/USD']"
18:08:17,43.58876984621383,"['ZIL/BUSD', 'ZIL/USD']"
18:08:19,44.25359553647946,"['ZIL/BUSD', 'ZIL/USD']"
18:08:21,44.92856129722647,"['ZIL/BUSD', 'ZIL/USD']"
18:08:23,45.61382178708323,"['ZIL/BUSD', 'ZIL/USD']"
18:08:26,46.309534023566215,"['ZIL/BUSD', 'ZIL/USD']"
18:08:28,47.01585741905822,"['ZIL/BUSD', 'ZIL/USD']"
18:08:30,47.971618586422146,"['ZIL/BUSD', 'ZIL/USD']"
18:08:33,48.946808930646526,"['ZIL/BUSD', 'ZIL/USD']"
18:08:35,49.119011306362395,"['ZIL/BUSD', 'ZIL/USD']"
18:08:37,49.29181951642886,"['ZIL/BUSD', 'ZIL/USD']"
18:08:39,50.043629398884285,"['ZIL/BUSD', 'ZIL/USD']"
18:08:42,50.80690605422216,"['ZIL/BUSD', 'ZIL/USD']"
18:08:44,51.13984301817085,"['ZIL/BUSD', 'ZIL/USD']"
18:08:46,51.10890560661958,"['BTC/BUSD', 'BTC/USD']"
18:08:48,51.888430093512,"['ZIL/BUSD', 'ZIL/USD']"
18:08:50,52.67984406264735,"['ZIL/BUSD', 'ZIL/USD']"
18:08:53,52.97165551758879,"['ZIL/BUSD', 'ZIL/USD']"
18:08:55,53.26508341477205,"['ZIL/BUSD', 'ZIL/USD']"
18:08:57,54.07749440900795,"['ZIL/BUSD', 'ZIL/USD']"
18:09:00,54.90229647786989,"['ZIL/BUSD', 'ZIL/USD']"
18:09:02,55.73967861280615,"['ZIL/BUSD', 'ZIL/USD']"
18:09:04,56.58983268780495,"['ZIL/BUSD', 'ZIL/USD']"
18:09:07,57.452953503359566,"['ZIL/BUSD', 'ZIL/USD']"
18:09:09,58.329238831104085,"['ZIL/BUSD', 'ZIL/USD']"
18:09:11,59.068740145085464,"['ZIL/BUSD', 'ZIL/USD']"
18:09:13,59.817616897600566,"['ZIL/BUSD', 'ZIL/USD']"
18:09:16,60.20960092708032,"['ZIL/BUSD', 'ZIL/USD']"
18:09:18,60.60415362257079,"['ZIL/BUSD', 'ZIL/USD']"
18:09:20,61.00129181650539,"['ZIL/BUSD', 'ZIL/USD']"
18:09:22,61.931697195736945,"['ZIL/BUSD', 'ZIL/USD']"
18:09:25,62.561911859776714,"['ZIL/BUSD', 'ZIL/USD']"
18:09:27,63.19853956496915,"['ZIL/BUSD', 'ZIL/USD']"
18:09:29,63.84164557018425,"['ZIL/BUSD', 'ZIL/USD']"
18:09:32,64.1326485517602,"['ZIL/BUSD', 'ZIL/USD']"
18:09:34,64.78526001553597,"['ZIL/BUSD', 'ZIL/USD']"
18:09:36,65.44451242947162,"['ZIL/BUSD', 'ZIL/USD']"
18:09:39,66.11047337163073,"['ZIL/BUSD', 'ZIL/USD']"
18:09:41,66.6138824791795,"['ZIL/BUSD', 'ZIL/USD']"
18:09:43,67.1211248784389,"['ZIL/BUSD', 'ZIL/USD']"
18:09:46,67.63222975864119,"['ZIL/BUSD', 'ZIL/USD']"
18:09:48,68.14722653128479,"['ZIL/BUSD', 'ZIL/USD']"
18:09:50,68.66614483182684,"['ZIL/BUSD', 'ZIL/USD']"
18:09:52,69.18901452138857,"['ZIL/BUSD', 'ZIL/USD']"
18:09:54,69.71586568847364,"['ZIL/BUSD', 'ZIL/USD']"
18:09:57,70.2467286506996,"['ZIL/BUSD', 'ZIL/USD']"
18:09:59,70.78163395654245,"['ZIL/BUSD', 'ZIL/USD']"
18:10:01,71.32061238709467,"['ZIL/BUSD', 'ZIL/USD']"
18:10:03,71.86369495783642,"['ZIL/BUSD', 'ZIL/USD']"
18:10:05,72.41091292042033,"['ZIL/BUSD', 'ZIL/USD']"
18:10:08,72.92217577627657,"['ZIL/BUSD', 'ZIL/USD']"
18:10:10,73.66422914456467,"['ZIL/BUSD', 'ZIL/USD']"
18:10:12,74.4138336205306,"['ZIL/BUSD', 'ZIL/USD']"
18:10:15,74.75302674847505,"['ZIL/BUSD', 'ZIL/USD']"
18:10:17,75.5137107886581,"['ZIL/BUSD', 'ZIL/USD']"
18:10:19,76.08872239902915,"['ZIL/BUSD', 'ZIL/USD']"
18:10:21,76.66811253018284,"['ZIL/BUSD', 'ZIL/USD']"
18:10:23,77.25191452308809,"['ZIL/BUSD', 'ZIL/USD']"
18:10:26,77.84016197259416,"['ZIL/BUSD', 'ZIL/USD']"
18:10:28,77.7949820089706,"['BTC/BUSD', 'BTC/USD']"
18:10:30,77.74957778641378,"['BTC/BUSD', 'BTC/USD']"
