date,time,totalBalance,path,currentDiscrep
11-08-20,06:15:47,76.292003125,"['VET/USDT', 'VET/USD']",-9.473222133896778
11-08-20,06:15:53,76.292003125,"['VET/USDT', 'VET/USD']",-9.473222133896778
11-08-20,06:15:59,76.292003125,"['XRP/USDT', 'XRP/USD']",-9.488262426892202
11-08-20,06:16:04,76.292003125,"['VET/USDT', 'VET/USD']",-9.473222133896778
11-08-20,06:16:10,76.292003125,"['VET/USDT', 'VET/USD']",-9.473222133896778
11-08-20,06:16:16,76.292003125,"['VET/USDT', 'VET/USD']",-9.473222133896778
11-08-20,06:16:21,76.292003125,"['VET/USDT', 'VET/USD']",-9.473222133896778
11-08-20,06:16:27,76.292003125,"['VET/USDT', 'VET/USD']",-9.473222133896778
11-08-20,06:16:32,76.292003125,"['VET/USDT', 'VET/USD']",-9.473222133896778
11-08-20,06:16:38,76.292003125,"['VET/USDT', 'VET/USD']",-9.473222133896778
11-08-20,06:16:44,76.292003125,"['VET/USDT', 'VET/USD']",-9.473222133896778
11-08-20,06:16:49,76.292003125,"['VET/USDT', 'VET/USD']",-9.484144725684322
11-08-20,06:22:09,76.292003125,"['VET/USDT', 'VET/USD']",-9.485850924810734
11-08-20,06:30:00,76.292003125,"['XRP/USDT', 'XRP/USD']",-9.5070632774335
11-08-20,08:08:04,76.292003125,"['VET/USDT', 'VET/USD']",-9.484196683801402
11-08-20,08:08:09,76.292003125,"['VET/USDT', 'VET/USD']",-9.468880612475518
11-08-20,08:08:15,76.292003125,"['VET/USDT', 'VET/USD']",-9.468880612475518
11-08-20,08:08:21,76.292003125,"['VET/USDT', 'VET/USD']",-9.468880612475518
11-08-20,08:08:26,76.292003125,"['VET/USDT', 'VET/USD']",-9.45829178397265
11-08-20,08:08:32,76.292003125,"['VET/USDT', 'VET/USD']",-9.45829178397265
11-08-20,08:08:47,76.292003125,"['XRP/USDT', 'XRP/USD']",-9.495353792619555
11-08-20,08:13:36,76.292003125,"['VET/USDT', 'VET/USD']",-9.485856172209072
11-08-20,08:13:41,76.292003125,"['VET/USDT', 'VET/USD']",-9.485856172209072
11-08-20,08:13:47,76.292003125,"['VET/USDT', 'VET/USD']",-9.462790604911742
11-08-20,08:13:53,76.292003125,"['VET/USDT', 'VET/USD']",-9.489467763157895
11-08-20,08:13:58,76.292003125,"['VET/USDT', 'VET/USD']",-9.502354239463603
11-08-20,08:14:08,76.292003125,"['BTC/USDT', 'BTC/USD']",-9.494744596665578
11-08-20,08:14:17,76.26706655,"['ETH/USD', 'ETH/USDT']",0.006419176024518691
11-08-20,08:42:21,76.26433978499999,"['ETH/USDT', 'ETH/USD']",0.008933077492788044
11-08-20,08:54:08,76.26433978499999,"['None', 'None']",0
11-08-20,09:10:52,76.21250401,"['XTZ/BUSD', 'XTZ/USD']",0.012981428372530246
11-08-20,11:37:27,76.21250401,"['None', 'None']",0
11-08-20,13:08:07,76.19672512000001,"['BTC/BUSD', 'BTC/USD']",0.001681130975715206
11-08-20,13:36:34,76.177505125,"['ETH/USD', 'ETH/USDT']",0.001940754993089655
11-08-20,13:37:39,76.14284694999999,"['XRP/USDT', 'XRP/USD']",0.019269091687220907
11-08-20,15:54:59,76.14284694999999,"['None', 'None']",0
11-08-20,18:04:44,76.12649759,"['ETH/USD', 'ETH/USDT']",0.004991497418984636
11-08-20,21:53:00,76.12487768,"['VET/USDT', 'VET/USD']",0.03714601758468916
11-08-20,22:10:15,76.13266748,"['VET/USD', 'VET/USDT']",0.01161544010416904
11-08-20,23:04:50,76.15257069,"['XRP/USDT', 'XRP/USD']",0.02053857852663654
12-08-20,10:29:10,76.15257069,"['None', 'None']",0
12-08-20,10:37:50,76.131174135,"['COMP/USD', 'COMP/USDT']",0.012912219406686631
12-08-20,10:41:32,76.10882574,"['XRP/USDT', 'XRP/USD']",0.004194280454317578
12-08-20,15:00:06,76.10882574,"['None', 'None']",0
12-08-20,16:07:14,76.123951015,"['ALGO/USD', 'ALGO/BUSD']",0.032662265686276726
12-08-20,16:11:24,76.12752898,"['ALGO/USD', 'ALGO/BUSD']",0.024298659223298102
12-08-20,16:13:08,76.100508935,"['XTZ/BUSD', 'XTZ/USD']",0.0012416617795878437
12-08-20,16:36:56,76.09797055,"['ALGO/BUSD', 'ALGO/USD']",0.007761743856331549
12-08-20,16:45:04,76.0462282,"['ALGO/USD', 'ALGO/BUSD']",0.01917983830492176
12-08-20,17:04:30,76.048641575,"['COMP/USD', 'COMP/USDT']",0.021075949370029434
12-08-20,17:32:11,76.065090965,"['COMP/USDT', 'COMP/USD']",0.0081130910000482
12-08-20,19:16:21,75.996021145,"['COMP/USD', 'COMP/USDT']",0.005395544573644884
12-08-20,20:02:47,76.01173693,"['COMP/USDT', 'COMP/USD']",0.007585784744495783
12-08-20,21:16:11,76.010952825,"['ETH/USD', 'ETH/USDT']",0.003942847528655591
12-08-20,21:40:37,76.01331474,"['XRP/USDT', 'XRP/USD']",0.002432387767349553
12-08-20,22:07:34,76.006834565,"['XTZ/USD', 'XTZ/BUSD']",0.012429650984483231
13-08-20,02:21:14,75.9336069,"['VET/USD', 'VET/USDT']",0.00765106178010555
13-08-20,02:24:57,76.038675625,"['COMP/USDT', 'COMP/USD']",0.1602412184199622
13-08-20,09:17:14,76.024331225,"['ZIL/BUSD', 'ZIL/USD']",0.02498178824223274
13-08-20,12:57:40,76.024331225,"['None', 'None']",0
13-08-20,13:02:38,75.95380779999999,"['ALGO/BUSD', 'ALGO/USD']",0.0027538530332407163
13-08-20,13:35:01,75.93875484,"['ALGO/USD', 'ALGO/BUSD']",0.0040159131191934705
13-08-20,13:54:38,75.94232611,"['XTZ/BUSD', 'XTZ/USD']",0.005564740496811993
13-08-20,13:55:19,75.946913375,"['COMP/USD', 'COMP/USDT']",0.03355219488636507
13-08-20,13:55:35,75.96358081,"['COMP/USD', 'COMP/USDT']",0.014389052777776357
13-08-20,13:56:12,75.985335745,"['COMP/USD', 'COMP/USDT']",0.013380466351012643
13-08-20,13:59:54,75.99663173,"['VET/USDT', 'VET/USD']",0.003177139557813291
13-08-20,14:00:08,76.043422825,"['COMP/USD', 'COMP/USDT']",0.038979845554120374
13-08-20,14:00:52,76.026578825,"['ETH/USDT', 'ETH/USD']",0.014681517612324058
13-08-20,14:02:06,76.03405642999999,"['BTC/USDT', 'BTC/USD']",0.002920424597380844
13-08-20,14:02:24,75.94525984500001,"['VET/USDT', 'VET/USD']",0.005071684911698071
13-08-20,14:05:16,75.972671775,"['COMP/USD', 'COMP/USDT']",0.019168200769229315
13-08-20,14:05:22,76.000083705,"['COMP/USD', 'COMP/USDT']",0.019168200769229315
13-08-20,14:05:27,76.02750385,"['COMP/USD', 'COMP/USDT']",0.019168200769229315
13-08-20,14:07:43,76.03665786500001,"['BTC/USDT', 'BTC/USD']",0.009646069037689387
13-08-20,14:07:50,76.02093192,"['COMP/USDT', 'COMP/USD']",0.0044877597237729105
13-08-20,14:07:55,76.01292804999999,"['BTC/USDT', 'BTC/USD']",0.0022561705038306457
13-08-20,14:14:07,75.974664005,"['ETH/USD', 'ETH/USDT']",0.006101631777109873
13-08-20,14:18:35,75.990084935,"['BTC/USDT', 'BTC/BUSD']",0.0038822066729302662
13-08-20,15:17:21,75.98722117000001,"['XTZ/BUSD', 'XTZ/USD']",0.010182255783252714
13-08-20,16:38:03,75.98722117000001,"['None', 'None']",0
13-08-20,17:46:50,75.95628684,"['COMP/USD', 'COMP/USDT']",0.027630902560712656
13-08-20,17:46:53,75.97629085,"['BTC/USDT', 'BTC/USD']",0.01401111107463393
13-08-20,18:52:44,75.98239616999999,"['ETH/USD', 'ETH/USDT']",0.010241303115485323
13-08-20,18:52:50,76.001291725,"['ETH/USD', 'ETH/USDT']",0.010241303115485323
13-08-20,18:52:55,76.013794565,"['ETH/USD', 'ETH/USDT']",0.010241303115485323
13-08-20,18:53:20,76.02128103499999,"['BTC/USDT', 'BTC/USD']",0.0038502255221786186
13-08-20,18:53:25,76.02688131999999,"['ETH/USD', 'ETH/USDT']",0.00508656073628444
13-08-20,18:53:49,76.03674118,"['BTC/USDT', 'BTC/USD']",0.0014353699045841495
13-08-20,18:54:11,76.05591693,"['COMP/USDT', 'COMP/USD']",0.01059667982304191
13-08-20,18:54:16,76.07503192,"['COMP/USDT', 'COMP/USD']",0.01059667982304191
13-08-20,18:55:45,76.094403125,"['ETH/USD', 'ETH/USDT']",0.014824739481063887
13-08-20,18:55:50,76.034695475,"['COMP/USDT', 'COMP/USD']",0.04736442462878898
13-08-20,18:55:53,76.06273397499999,"['ETH/USD', 'ETH/USDT']",0.019504380523727605
13-08-20,18:55:58,76.086104095,"['ETH/USD', 'ETH/USDT']",0.014824739481063887
13-08-20,18:56:03,76.11137173499999,"['ETH/USD', 'ETH/USDT']",0.01622840206185927
13-08-20,18:56:10,76.118107915,"['BTC/USDT', 'BTC/USD']",0.0017727868641408406
13-08-20,18:56:19,76.128771105,"['BTC/USDT', 'BTC/USD']",0.0076352463010564975
13-08-20,18:56:29,76.13603906,"['BTC/USDT', 'BTC/USD']",0.003984851319238203
13-08-20,19:04:12,76.14642333,"['ETH/USD', 'ETH/USDT']",0.0013760441524652833
13-08-20,19:04:17,76.15624938,"['BTC/USDT', 'BTC/USD']",0.007735736026205586
13-08-20,19:04:40,76.17692931,"['ETH/USD', 'ETH/USDT']",0.0013760441524652833
13-08-20,19:04:46,76.193610575,"['BTC/USDT', 'BTC/USD']",0.008178199432162359
13-08-20,19:05:28,76.23134635,"['ETH/USD', 'ETH/USDT']",0.03472106385601492
13-08-20,19:05:33,76.254731035,"['ETH/USD', 'ETH/USDT']",0.028607325356212243
13-08-20,19:05:38,76.29185737999998,"['ETH/USD', 'ETH/USDT']",0.021557646599866587
13-08-20,19:07:14,76.30519302,"['BTC/USDT', 'BTC/USD']",0.00438669619537535
13-08-20,19:07:19,76.32461574,"['ETH/USD', 'ETH/USDT']",0.021087844463476557
13-08-20,19:07:26,76.336643155,"['BTC/USDT', 'BTC/USD']",0.00353607479553375
13-08-20,19:07:31,76.363255025,"['ETH/USD', 'ETH/USDT']",0.021087844463476557
13-08-20,19:07:39,76.37518244,"['BTC/USDT', 'BTC/USD']",0.003502108407694493
13-08-20,20:50:10,56.3635491,"['None', 'None']",0
13-08-20,21:20:35,76.12173254999999,"['None', 'None']",0
13-08-20,21:27:11,76.13452904,"['None', 'None']",0
13-08-20,21:37:51,76.1088518,"['None', 'None']",0
13-08-20,21:39:27,76.09146525,"['None', 'None']",0
13-08-20,22:47:42,76.09694973,"['None', 'None']",0
13-08-20,22:48:21,76.09935594,"['BTC/USDT', 'BTC/USD']",0.004175864747086422
14-08-20,08:36:23,75.98879228499999,"['XTZ/USD', 'XTZ/BUSD']",0.03351822087746825
14-08-20,08:43:32,75.98140867500001,"['XTZ/BUSD', 'XTZ/USD']",0.024223171268555888
14-08-20,09:24:19,75.952991205,"['COMP/USD', 'COMP/USDT']",0.002474815086209503
14-08-20,09:26:17,75.952991205,"['None', 'None']",0
14-08-20,09:30:13,75.93984120500001,"['ETH/USDT', 'ETH/USD']",0.009363254048693648
14-08-20,09:53:33,75.9032649,"['ALGO/USD', 'ALGO/BUSD']",0.06186145011127664
14-08-20,10:54:11,75.84176212999999,"['ALGO/BUSD', 'ALGO/USD']",0.007274081383663145
14-08-20,14:14:06,75.80246995,"['VET/USD', 'VET/USDT']",0.006409792672418035
14-08-20,15:02:09,75.80246995,"['None', 'None']",0
14-08-20,15:02:20,75.80246995,"['None', 'None']",0
14-08-20,15:03:56,75.7771964,"['BTC/USDT', 'BTC/USD']",0.0010473873356957597
14-08-20,17:02:51,75.71192302,"['XTZ/USD', 'XTZ/BUSD']",0.002338456594749516
14-08-20,21:03:13,75.585846225,"['ALGO/BUSD', 'ALGO/USD']",0.005390558060874184
15-08-20,14:43:58,75.585846225,"['None', 'None']",0
15-08-20,14:51:58,75.585846225,"['None', 'None']",0
15-08-20,14:52:04,75.585846225,"['None', 'None']",0
15-08-20,15:07:40,75.585846225,"['None', 'None']",0
15-08-20,15:33:07,75.585846225,"['None', 'None']",0
15-08-20,15:35:39,72.233431225,"['None', 'None']",0
15-08-20,16:48:10,72.233431225,"['None', 'None']",0
15-08-20,19:30:52,72.21018692499999,"['ALGO/USD', 'ALGO/BUSD']",0.028028102255351683
16-08-20,12:54:35,72.21018692499999,"['None', 'None']",0
16-08-20,17:03:48,72.21018692499999,"['None', 'None']",0
16-08-20,17:15:08,72.16493916499999,"['OMG/BUSD', 'OMG/USD']",0.004314553645045294
16-08-20,21:13:25,72.09747367,"['LTC/USD', 'LTC/USDT']",0.0017600755166924387
17-08-20,00:05:55,72.084935805,"['OMG/USD', 'OMG/BUSD']",0.012269817170427189
17-08-20,06:07:28,72.08296534,"['ADA/USDT', 'ADA/USD']",0.002092709715725505
17-08-20,06:27:26,72.07982009999999,"['ETH/BUSD', 'ETH/USD']",0.0033313637111405114
17-08-20,09:49:48,71.99430870500001,"['ETH/USD', 'ETH/USDT']",0.02221034295731883
17-08-20,09:49:54,72.0083114,"['ETH/USDT', 'ETH/USD']",0.0036683168116695697
17-08-20,10:56:01,71.996809195,"['ADA/USD', 'ADA/USDT']",0.010680514483851766
17-08-20,10:56:35,72.008550885,"['ETH/USDT', 'ETH/USD']",0.0012066219918054344
17-08-20,14:25:31,72.008550885,"['None', 'None']",0
17-08-20,19:44:01,72.008550885,"['None', 'None']",0
18-08-20,03:00:44,71.950095225,"['OMG/USD', 'OMG/BUSD']",0.05358005120769249
18-08-20,06:50:20,71.892948905,"['OMG/BUSD', 'OMG/USD']",0.019179547299373212
18-08-20,09:52:41,71.892948905,"['None', 'None']",0
19-08-20,09:46:07,71.892948905,"['None', 'None']",0
19-08-20,09:46:30,71.892948905,"['None', 'None']",0
19-08-20,11:51:09,71.876031535,"['OMG/BUSD', 'OMG/USD']",0.01154841833218434
19-08-20,12:46:56,71.876031535,"['None', 'None']",0
